# /home/jogu/git/components-flow@86fa4e1
# Linux p385 4.9.0-9-amd64 #1 SMP Debian 4.9.168-1+deb9u3 (2019-06-16) x86_64 GNU/Linux
# Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz
# Flow, a static type checker for JavaScript, version 0.101.0

# CPU set 0
10.65
10.65
10.67
10.70
10.76
10.68
10.67
10.69
10.67
10.63
10.67
10.75
10.69
10.68
10.65
10.66
10.66
10.63
10.75
10.79
10.70
10.66
10.67
10.71
10.64
10.64
10.66
10.72
10.71
10.70
10.69
10.68
10.65
10.63
10.60
10.67
10.64
10.72
10.66
10.78
10.70
10.70
10.71
10.69
10.66
10.65
10.75
10.70
10.72
10.68
# CPU set 0,1
6.23
6.20
6.14
6.20
6.25
6.14
6.23
6.14
6.24
6.22
6.21
6.26
6.08
6.18
6.18
6.24
6.30
6.28
6.28
6.17
6.23
6.23
6.21
6.19
6.14
6.20
6.12
6.24
6.17
6.17
6.26
6.27
6.22
6.23
6.24
6.15
6.29
6.18
6.23
6.28
6.29
6.27
6.20
6.24
6.19
6.23
6.21
6.15
6.25
6.24
# CPU set 0,1,2
4.72
4.78
4.74
4.65
4.70
4.67
4.74
4.61
4.73
4.80
4.75
4.71
4.70
4.75
4.71
4.75
4.80
4.83
4.62
4.70
4.79
4.77
4.76
4.69
4.79
4.75
4.76
4.82
4.78
4.80
4.80
4.79
4.80
4.82
4.80
4.66
4.73
4.77
4.79
4.80
4.72
4.76
4.75
4.75
4.79
4.79
4.73
4.84
4.74
4.66
# CPU set 0,1,2,3
4.12
4.20
4.07
4.01
4.08
4.07
4.04
4.09
4.10
4.14
4.04
4.13
4.09
4.01
4.17
4.11
4.04
4.03
4.06
4.10
4.14
4.10
4.15
4.12
3.99
4.03
4.13
4.05
4.11
4.11
4.11
4.02
4.12
4.14
4.05
4.09
4.00
4.05
4.03
4.06
4.05
4.01
4.06
4.04
3.98
4.09
4.05
4.11
4.09
4.05
# CPU set 0,1,2,3,4
3.82
3.82
3.79
3.79
3.81
3.82
3.88
3.85
3.88
3.79
3.87
3.82
3.82
3.79
3.79
3.78
3.79
3.79
3.83
3.83
3.81
3.82
3.78
3.84
3.87
3.77
3.82
3.81
3.80
3.84
3.79
3.81
3.88
3.89
3.83
3.78
3.79
3.87
3.82
3.80
3.84
3.80
3.82
3.79
3.85
3.86
3.93
3.96
3.83
3.86
# CPU set 0,1,2,3,4,5
3.67
3.70
3.62
3.67
3.69
3.68
3.65
3.64
3.70
3.66
3.70
3.66
3.59
3.70
3.70
3.65
3.63
3.61
3.68
3.73
3.67
3.67
3.76
3.63
3.68
3.69
3.76
3.79
3.68
3.69
3.68
3.63
3.69
3.66
3.70
3.62
3.72
3.64
3.65
3.63
3.71
3.75
3.72
3.65
3.59
3.70
3.66
3.66
3.68
3.64
# CPU set 0,1,2,3,4,5,6
3.54
3.60
3.58
3.60
3.58
3.58
3.56
3.57
3.62
3.57
3.65
3.57
3.57
3.59
3.56
3.56
3.53
3.59
3.55
3.59
3.57
3.55
3.53
3.56
3.56
3.61
3.55
3.55
3.58
3.56
3.65
3.56
3.61
3.60
3.59
3.55
3.55
3.56
3.58
3.60
3.51
3.58
3.57
3.57
3.56
3.57
3.58
3.60
3.56
3.61
# CPU set 0,1,2,3,4,5,6,7
3.52
3.46
3.46
3.49
3.47
3.46
3.47
3.44
3.43
3.46
3.43
3.45
3.47
3.48
3.48
3.46
3.48
3.43
3.45
3.47
3.43
3.48
3.45
3.47
3.47
3.48
3.46
3.46
3.42
3.48
3.45
3.46
3.48
3.47
3.44
3.43
3.46
3.46
3.48
3.44
3.47
3.49
3.47
3.46
3.47
3.47
3.48
3.45
3.46
3.49
